6	ATT	ADT	ALX	ALY	ACX	ACY	ARI	APW	APH	AQU	AFX	BTT	BDT	BLX	BLY	BCX	BCY	BRI	BPW	BPH	BQU	BFX	GPX	GPY	GPZ	CNT	MRK	STR
5	TotalTime	DeltaTime	X_Gaze	Y_Gaze	X_CorrectedGaze	Y_CorrectedGaze	Region	PupilWidth	PupilHeight	Quality	Fixation	TotalTime	DeltaTime	X_Gaze	Y_Gaze	X_CorrectedGaze	Y_CorrectedGaze	Region	PupilWidth	PupilHeight	Quality	Fixation	 X 	 Y 	 Z 	Count	Marker	String
7	 0.000000	EyeA FrameRate	60
7	 0.000000	EyeB FrameRate	60
10	  1.5180	  16.7726	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.5097	  16.3777	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	91		
10	  1.5345	  16.5506	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.5266	  16.8038	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	92		
10	  1.5514	  16.9031	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.5432	  16.6540	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	93		
10	  1.5682	  16.7538	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.5600	  16.7501	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	94		
10	  1.5847	  16.5287	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.5765	  16.5889	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	95		
10	  1.6014	  16.6615	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.5934	  16.8517	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	96		
10	  1.6182	  16.7919	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.6100	  16.5639	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	97		
10	  1.6349	  16.7439	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.6267	  16.7290	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	98		
10	  1.6515	  16.5742	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.6434	  16.6669	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	99		
10	  1.6682	  16.6753	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.6600	  16.6422	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	100		
10	  1.6850	  16.8269	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.6769	  16.9268	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	101		
10	  1.7017	  16.6990	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.6935	  16.5581	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	102		
10	  1.7181	  16.4549	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.7102	  16.6821	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	103		
10	  1.7348	  16.6311	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.7268	  16.6175	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	104		
10	  1.7515	  16.7233	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.7434	  16.6495	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	105		
10	  1.7682	  16.6629	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.7601	  16.7115	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	106		
10	  1.7849	  16.6922	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.7768	  16.6078	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	107		
10	  1.8016	  16.7370	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.7935	  16.7335	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	108		
10	  1.8184	  16.7744	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.8102	  16.6874	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	109		
10	  1.8350	  16.6507	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.8270	  16.8371	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	110		
10	  1.8516	  16.6048	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.8435	  16.5299	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	111		
10	  1.8683	  16.6779	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.8604	  16.8185	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	112		
10	  1.8851	  16.7707	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.8770	  16.6703	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	113		
10	  1.9017	  16.6142	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.8936	  16.5445	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	114		
10	  1.9184	  16.6971	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.9103	  16.7181	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	115		
10	  1.9350	  16.6071	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.9270	  16.7428	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	116		
10	  1.9519	  16.8894	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.9438	  16.7360	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	117		
10	  1.9684	  16.5592	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.9604	  16.6362	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	118		
10	  1.9851	  16.6899	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.9771	  16.7242	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	119		
10	  2.0018	  16.7029	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  1.9937	  16.5642	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  0.00	  0.00	  0.00	120		
10	  2.0185	  16.7066	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  2.0103	  16.6221	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	121		
10	  2.0351	  16.5864	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  2.0271	  16.7775	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	122		
10	  2.0519	  16.7286	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  2.0436	  16.5478	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	123		
10	  2.0684	  16.5951	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  2.0608	  17.1619	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	124		
10	  2.0852	  16.7562	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  2.0775	  16.7120	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	125		
10	  2.1019	  16.7024	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  2.0939	  16.3598	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	126		
10	  2.1186	  16.6677	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.0939	  16.3598	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	127		
10	  2.1352	  16.6211	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.1292	  18.6519	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	128		
10	  2.1519	  16.6787	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.1438	  14.5732	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	129		
10	  2.1686	  16.7691	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.1606	  16.7925	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	130		
10	  2.1853	  16.6953	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.1772	  16.6195	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	131		
10	  2.2020	  16.6874	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.1939	  16.6754	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	132		
10	  2.2187	  16.6576	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.2106	  16.7169	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	133		
10	  2.2354	  16.6727	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.2273	  16.6739	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	134		
10	  2.2522	  16.8345	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.2440	  16.7094	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	135		
10	  2.2689	  16.7022	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.2607	  16.6658	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	136		
10	  2.2854	  16.4614	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.2773	  16.6499	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	137		
10	  2.3021	  16.7492	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.2941	  16.7321	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	138		
10	  2.3192	  17.0514	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.3109	  16.8010	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	139		
10	  2.3355	  16.2967	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.3274	  16.5861	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	140		
10	  2.3522	  16.7023	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.3442	  16.8044	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	141		
10	  2.3688	  16.6337	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.3607	  16.4778	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	142		
10	  2.3856	  16.8571	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	5	0.0000	  2.3774	  16.6753	0.0000	0.0000	0.0000	0.0000	-1	0.9498	0.6977	3	0.0000	  0.00	  0.00	  0.00	143		
